Canal,Dispositivo,Descricao,Temp_Range,Simplex_Range,Media,Atual_Simplex,Atual_Perc,Pico_Simplex,Pico_Perc,Status,Tipo,Atual_Temp,Pico_Temp
M7,27,N1-L07-027-DF-PRESIDENCIA ADM-2P-PE,,135,67,67,0%,0,0%,NOR,DF,,
M7,28,N1-L07-028-DF-PRESIDENCIA ADM-2P-PE,,130,62,61,0%,61,0%,NOR,DF,,
M7,30,N1-L07-030-DF-CIRCULACAO-2P-PE,,144,76,76,0%,76,0%,NOR,DF,,
M7,32,N1-L07-032-DF-CIRCULACAO-2P-PE,,137,69,66,0%,66,0%,NOR,DF,,
M7,33,N1-L07-033-DF-CIRCULACAO-2P-PE,,153,85,85,0%,0,0%,NOR,DF,,
M7,35,N1-L07-035-DF-CIRCULACAO-2P-PE,,150,82,82,0%,0,0%,NOR,DF,,
M7,36,N1-L07-036-DF-CIRCULACAO-2P-PE,,142,74,74,0%,0,0%,NOR,DF,,
M7,37,N1-L07-037-DF-CIRCULACAO-2P-PE,,149,81,79,0%,79,0%,NOR,DF,,
M7,39,N1-L07-039-DF-CIRCULACAO-2P-PE,,138,70,70,0%,0,0%,NOR,DF,,
M7,41,N1-L07-041-DF-RECEPCAO -2P-PE,,136,68,68,0%,0,0%,NOR,DF,,
M7,42,N1-L07-042-DF-RECEPCAO -2P-PE,,137,69,69,0%,0,0%,NOR,DF,,
M7,43,N1-L07-043-DF-RECEPCAO -2P-PE,,146,78,78,0%,0,0%,NOR,DF,,
M7,44,N1-L07-044-DF-RECEPCAO -2P-PE,,136,68,68,0%,0,0%,NOR,DF,,
M7,45,N1-L07-045-DF-X-2P-PE,,155,87,87,0%,0,0%,NOR,DF,,
M7,46,N1-L07-046-DF-CIRCULACAO-2P-PE,,135,67,66,0%,67,0%,NOR,DF,,
M7,47,N1-L07-047-DF-CREDENCIAMENTO-2P-PE,,155,87,86,0%,0,0%,NOR,DF,,
M7,48,N1-L07-048-DF-CREDENCIAMENTO-2P-PE,,137,69,69,0%,76,8%,NOR,DF,,
M7,49,N1-L07-049-DF-CREDENCIAMENTO-2P-PE,,149,81,80,0%,80,0%,NOR,DF,,
M7,50,N1-L07-050-DF-SALA THYSSEN-2P-PE,,133,65,64,0%,0,0%,NOR,DF,,
M7,51,N1-L07-051-DF-SALA THYSSEN-2P-PE,,145,77,76,0%,0,0%,NOR,DF,,
M7,52,N1-L07-052-DF-SALA TARIFA-2P-PE,,144,76,76,0%,0,0%,NOR,DF,,
M7,53,N1-L07-053-DF-CIRCULACAO-2P-PE,,149,81,80,0%,0,0%,NOR,DF,,
M7,54,N1-L07-054-DF-CIRCULACAO-2P-PE,,155,87,87,0%,0,0%,NOR,DF,,
M7,55,N1-L07-055-DF-CREDENCIAMENTO-2P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M7,56,N1-L07-056-DF-SALA TREINAMENTO-2P-PE,,143,75,76,0%,0,0%,NOR,DF,,
M7,57,N1-L07-057-DF-SALA DE ARQUIVOS-2P-PE,,132,64,62,0%,63,0%,NOR,DF,,
M7,58,N1-L07-058-DF-CIRCULACAO-2P-PE,,131,63,62,0%,62,0%,NOR,DF,,
M7,59,N1-L07-059-DF-SALA DE ARQUIVOS-2P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M7,60,N1-L07-060-DF-X-2P-PE,,138,70,70,0%,0,0%,NOR,DF,,
M7,61,N1-L07-061-DF-CIRCULACAO-2P-PE,,140,72,73,0%,0,0%,NOR,DF,,
M7,62,N1-L07-062-DF-CIRCULACAO-2P-PE,,139,71,70,0%,70,0%,NOR,DF,,
M7,63,N1-L07-063-DF-X-2P-PE,,150,82,83,0%,0,0%,NOR,DF,,
M7,64,N1-L07-064-DF-CIRCULACAO-2P-PE,,145,77,76,0%,76,0%,NOR,DF,,
M7,66,N1-L07-066-DF-CIRCULACAO-2P-PE,,144,76,75,0%,0,0%,NOR,DF,,
M7,68,N1-L07-068-DF-SALA COFFE BREAK-2P-PE,,160,92,92,0%,255,100%,NOR,DF,,
M7,70,N1-L07-070-DF-SALA TREINAMENTO 1-2P-P,,151,83,84,0%,0,0%,NOR,DF,,
M7,72,N1-L07-072-DF-SALA TREINAMENTO 1-2P-P,,129,61,62,0%,0,0%,NOR,DF,,
M7,73,N1-L07-073-DF-ARQUIVO SL TREINAMEN-2P,,149,81,82,0%,0,0%,NOR,DF,,
M7,74,N1-L07-074-DF-SALA TREINAMENTO-2P-PE,,133,65,66,0%,0,0%,NOR,DF,,
M7,75,N1-L07-075-DF-SALA TREINAMENTO-2P-PE,,133,65,66,0%,0,0%,NOR,DF,,
M7,76,N1-L07-076-DF-SALA ESPERA -TREINAM-2P,,144,76,77,0%,0,0%,NOR,DF,,
M7,77,N1-L07-077-DF-SALA REUNIAO-2P-PE,,142,74,74,0%,78,4%,NOR,DF,,
M7,78,N1-L07-078-DF-SALA TREINAMENTO-2P-PE,,139,71,74,4%,0,0%,NOR,DF,,
M7,79,N1-L07-079-DF-SALA PROJETOS-2P-PE,,140,72,72,0%,0,0%,NOR,DF,,
M7,80,N1-L07-080-DF-SALA PROJETOS-2P-PE,,141,73,73,0%,0,0%,NOR,DF,,
M7,81,N1-L07-081-DF-SALA PROJETOS-2P-PE,,145,77,77,0%,0,0%,NOR,DF,,
M7,82,N1-L07-082-DF-SALA PROJETOS-ARQUIV-2P,,133,65,67,0%,0,0%,NOR,DF,,
M7,83,N1-L07-083-DF-ADMINISTRACAO-2P-PE,,144,76,76,0%,0,0%,NOR,DF,,
M7,84,N1-L07-084-DF-ADMINISTRACAO-2P-PE,,143,75,75,0%,0,0%,NOR,DF,,
M7,85,N1-L07-085-DF-ADMINISTRACAO-2P-PE,,138,70,70,0%,0,0%,NOR,DF,,
M7,86,N1-L07-086-DF-ADMINISTRACAO-2P-PE,,141,73,74,0%,0,0%,NOR,DF,,
M7,87,N1-L07-087-DF-ADMINISTRACAO-2P-PE,,128,60,60,0%,0,0%,NOR,DF,,
M7,88,N1-L07-088-DF-ADMINISTRACAO-2P-PE,,133,65,65,0%,0,0%,NOR,DF,,
M7,89,N1-L07-089-DF-ADMINISTRACAO-2P-PE,,137,69,68,0%,0,0%,NOR,DF,,
M7,91,N1-L07-091-DF-ADMINISTRACAO-2P-PE,,148,80,80,0%,0,0%,NOR,DF,,
M7,92,N1-L07-092-DF-ADMINISTRACAO-2P-PE,,141,73,72,0%,0,0%,NOR,DF,,
M7,93,N1-L07-093-DF-ADMINISTRACAO-2P-PE,,151,83,82,0%,0,0%,NOR,DF,,
M7,94,N1-L07-094-DF-ADMINISTRACAO-2P-PE,,149,81,81,0%,0,0%,NOR,DF,,
M7,96,N1-L07-096-DF-X-2P-PE,,136,68,68,0%,0,0%,NOR,DF,,
M7,98,N1-L07-098-DF-X-2P-PE,,150,82,81,0%,81,0%,NOR,DF,,
M7,100,N1-L07-100-DF-SL REUNIAO PRESIDENC-2P,,148,80,80,0%,80,0%,NOR,DF,,
M7,101,N1-L07-101-DF-SL REUNIAO PRESIDENC-2P,,145,77,76,0%,0,0%,NOR,DF,,
M7,102,N1-L07-102-DF-ADMINISTRACAO-2P-PE,,138,70,72,0%,72,0%,NOR,DF,,
M7,104,N1-L07-104-DF-CORREDOR PROX MANUT-2P-,,129,61,60,0%,62,0%,NOR,DF,,
M7,105,N1-L07-105-DF-CORREDOR PROX MANUT-2P-,,147,79,78,0%,78,0%,NOR,DF,,
M7,107,N1-L07-107-DF-SALA PELOURINHO-2P-PE,,137,69,69,0%,69,0%,NOR,DF,,
M7,108,N1-L07-108-DF-WC MASCU PROX MANUTE-2P,,140,72,72,0%,186,100%,NOR,DF,,
M7,109,N1-L07-109-DF-DEPOSITO-2P-PE,,137,69,69,0%,0,0%,NOR,DF,,
M7,110,N1-L07-110-DF-SALA ESTAR PELOURINH-2P,,136,68,67,0%,0,0%,NOR,DF,,
M7,111,N1-L07-111-DF-WC FEMIN PROX MANUTE-2P,,127,59,60,0%,0,0%,NOR,DF,,
M7,112,N1-L07-112-DF-ENTRADA MANUTENCAO-2P-P,,138,70,70,0%,70,0%,NOR,DF,,
M7,113,N1-L07-113-DF-ENTRADA MANUTENCAO-2P-P,,141,73,73,0%,75,0%,NOR,DF,,
M7,114,N1-L07-114-DF-ENTRADA MANUTENCAO-2P-P,,132,64,64,0%,64,0%,NOR,DF,,
M7,115,N1-L07-115-DF-ENTRADA MANUTENCAO-2P-P,,140,72,72,0%,72,0%,NOR,DF,,
M7,116,N1-L07-116-DF-SALA OPERACAO-2P-PE,,149,81,81,0%,85,4%,NOR,DF,,
M7,117,N1-L07-117-DF-SALA OPERACAO-2P-PE,,131,63,63,0%,63,0%,NOR,DF,,
M7,118,N1-L07-118-DF-SALA OPERACAO-2P-PE,,142,74,74,0%,0,0%,NOR,DF,,
M7,119,N1-L07-119-DF-SALA OPERACAO-2P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M7,120,N1-L07-120-DF-SALA MANUTENCAO-2P-PE,,141,73,73,0%,0,0%,NOR,DF,,
M7,122,N1-L07-122-DF-SALA MANUTENCAO-2P-PE,,145,77,77,0%,0,0%,NOR,DF,,
M7,123,N1-L07-123-DF-SALA MANUTENCAO-2P-PE,,134,66,66,0%,67,0%,NOR,DF,,
M7,124,N1-L07-124-DF-SALA MANUTENCAO-2P-PE,,143,75,75,0%,0,0%,NOR,DF,,
M7,125,N1-L07-125-DF-X-2P-PE,,145,77,77,0%,0,0%,NOR,DF,,
M7,126,N1-L07-126-DF-SALA MANUTENCAO-2P-PE,,144,76,77,0%,0,0%,NOR,DF,,
M7,127,N1-L07-127-DF-CREDENCIAMENTO-2P-PE,,141,73,72,0%,72,0%,NOR,DF,,
M7,129,N1-L07-129-DF-CIRCULACAO-2P-PE,,136,68,67,0%,0,0%,NOR,DF,,
M7,130,N1-L07-130-DF-DEPOSITO MOVEIS-2P-PE,,151,83,84,0%,0,0%,NOR,DF,,
M7,131,N1-L07-131-DF-DEPOSITO MOVEIS-2P-PE,,135,67,68,0%,0,0%,NOR,DF,,
M7,132,N1-L07-132-DF-WC MASCU PROX MANUTE-2P,,126,58,59,0%,0,0%,NOR,DF,,
M7,133,N1-L07-133-DF-WC FEMIN PROX MANUTE-2P,,141,73,74,0%,0,0%,NOR,DF,,
M7,137,N1-L07-137-DF-DEPOSITO MOVEIS-2P-PE,,149,81,79,0%,79,0%,NOR,DF,,
M7,139,N1-L07-139-DF-DEPOSITO-2P-PE,,147,79,80,0%,0,0%,NOR,DF,,
M7,140,N1-L07-140-DF-SALA MAQ AR CONDICIO-2P,,140,72,72,0%,72,0%,NOR,DF,,
M7,141,N1-L07-141-DF-DEPOSITO MOVEIS-2P-PE,,149,81,80,0%,80,0%,NOR,DF,,
M7,142,N1-L07-142-DF- DEPOSITO MOVEIS-2P-PE,,135,67,66,0%,66,0%,NOR,DF,,
M7,143,N1-L07-143-DF-DEPOSITO MOVEIS-2P-PE,,146,78,77,0%,82,4%,NOR,DF,,
M7,144,N1-L07-144-DF-DEPOSITO MOVEIS-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M7,145,N1-L07-145-DF-SALA DE ARQUIVOS-2P-PE,,150,82,83,0%,0,0%,NOR,DF,,
M7,147,N1-L07-147-DF-SALA FAROL ITAPUAN-2P-P,,144,76,77,0%,0,0%,NOR,DF,,
M7,148,N1-L07-148-DF-SALA FAROL DA BARRA-2P-,,142,74,74,0%,0,0%,NOR,DF,,
M7,149,N1-L7-149-DF-SALA FAROL DO HUMAITA-2P,,139,71,72,0%,0,0%,NOR,DF,,
M7,150,N1-L07-150-DF-SALA DE ARQUIVOS-2P-PE,,142,74,74,0%,144,100%,NOR,DF,,
M7,151,N1-L07-151-DF-SALA DE ARQUIVOS-2P-PE,,136,68,69,0%,0,0%,NOR,DF,,
M7,152,N1-L07-152-DF-SALA MAQ AR CONDICIO-2P,,138,70,70,0%,70,0%,NOR,DF,,
M7,153,N1-L07-153-DF-SALA MAQ AR CONDICIO-2P,,126,58,57,0%,0,0%,NOR,DF,,
M7,154,N1-L07-154-DF-SALA MAQ AR CONDICIO-2P,,131,63,63,0%,63,0%,NOR,DF,,
M7,155,N1-L07-155-DF-SALA TI-2P-PE,,132,64,64,0%,255,100%,NOR,DF,,
M7,156,N1-L07-156-DF-SALA TI-2P-PE,,139,71,72,0%,0,0%,NOR,DF,,
M7,157,N1-L07-157-DF-SALA TELEMATICA-2P-PE,,129,61,61,0%,63,0%,NOR,DF,,
M7,158,N1-L07-158-DF-SALA TELEMATICA-2P-PE,,128,60,63,4%,0,0%,NOR,DF,,
M7,159,N1-L07-159-DF-SALA FAROL MAR GRAND-2P,,143,75,75,0%,0,0%,NOR,DF,,
M7,160,N1-L07-160-DF-SALA GERENCIADORA-2P-PE,,142,74,73,0%,73,0%,NOR,DF,,
M7,161,N1-L07-161-DF-SALA GERENCIADORA-2P-PE,,130,62,61,0%,0,0%,NOR,DF,,
M7,162,N1-L07-162-DF-SALA PROX TELEMATICA-2P,,129,61,61,0%,65,4%,NOR,DF,,
M7,163,N1-L07-163-DF-SALA PROX TELEMATICA-2P,,149,81,81,0%,81,0%,NOR,DF,,
M7,164,N1-L07-164-DF-SALA MEDICO-2P-PE,,140,72,71,0%,0,0%,NOR,DF,,
M7,165,N1-L07-165-DF-CIRCULACAO-2P-PE,,146,78,78,0%,78,0%,NOR,DF,,
M7,166,N1-L07-166-DF-CIRCULACAO-2P-PE,,136,68,68,0%,255,100%,NOR,DF,,
M7,168,N1-L07-168-DF-SALA DEPOSITO 2 -2P-PE,,146,78,76,0%,0,0%,NOR,DF,,
M7,169,N1-L07-169-DF-CIRCULACAO -2P-PE,,134,66,66,0%,0,0%,NOR,DF,,
M7,170,N1-L07-170-DF-CIRCULACAO-2P-PE,,144,76,78,0%,0,0%,NOR,DF,,
M7,171,N1-L07-171-DF-CIRCULACAO-2P-PE,,148,80,81,0%,0,0%,NOR,DF,,
M7,172,N1-L07-172-DF-CIRCULACAO-2P-PE,,126,58,58,0%,0,0%,NOR,DF,,
M7,173,N1-L07-173-DF-ARQUICO CONTABIL-2P-PE,,122,54,54,0%,0,0%,NOR,DF,,
M7,174,N1-L07-174-DF-REFEITORIO-2P-PE,,131,63,62,0%,66,4%,NOR,DF,,
M7,175,N1-L07-175-DF-REFEITORIO-2P-PE,,144,76,76,0%,0,0%,NOR,DF,,
M7,176,N1-L07-176-DF-WC MASCULINO-2P-PE,,148,80,80,0%,0,0%,NOR,DF,,
M7,177,N1-L07-177-DF-WC FEMININO-2P-PE,,146,78,78,0%,0,0%,NOR,DF,,
M7,178,N1-L07-178-DF-WC FEMININO-2P-PE,,129,61,62,0%,62,0%,NOR,DF,,
M7,179,N1-L07-179-DF-WC MASCULINO-2P-PE,,145,77,77,0%,77,0%,NOR,DF,,
M7,180,N1-L07-180-DF-COPA-2P-PE,,157,89,87,0%,0,0%,NOR,DF,,
M7,181,N1-L07-181-DF-COPA-2P-PE,,147,79,81,0%,0,0%,NOR,DF,,
M7,182,N1-L7-182-DF-CIRCULACA FRENTE COPA-2P,,145,77,76,0%,76,0%,NOR,DF,,
M7,183,N1-L7-183-DF-CIRCULACA FRENTE COPA-2P,,151,83,83,0%,0,0%,NOR,DF,,
M7,186,N1-L07-186-DF-WC MASCULINO-2P-PE,,144,76,78,0%,0,0%,NOR,DF,,
M7,187,N1-L07-187-DF-WC FEMININO-2P-PE,,136,68,70,0%,0,0%,NOR,DF,,
M7,188,N1-L07-188-DF-WC MASCULINO-2P-PE,,145,77,77,0%,77,0%,NOR,DF,,
M7,189,N1-L07-189-DF-WC FEMININO-2P-PE,,147,79,84,4%,0,0%,NOR,DF,,
M7,190,N1-L07-190-DF-WC ADM-2P-PE,,139,71,72,0%,0,0%,NOR,DF,,
M7,193,N1-L07-193-DF-WC ADM-2P-PE,,144,76,77,0%,0,0%,NOR,DF,,
M7,194,N1-L07-194-DF-BANHEIRO PRESIDENTE 2P-,,133,65,64,0%,0,0%,NOR,DF,,
M7,195,N1-L07-195-DF-ACESSO BANHEIRO PRESIDE,,146,78,78,0%,79,0%,NOR,DF,,
M7,196,N1-L07-196-DF-ADMINISTRACAO-2P-PE,,145,77,79,0%,0,0%,NOR,DF,,
M7,197,N1-L07-197-DF-ADMINISTRACAO-2P-PE,,141,73,73,0%,0,0%,NOR,DF,,
M7,198,N1-L07-198-DF-ADMINISTRACAO-2P-PE,,143,75,75,0%,75,0%,NOR,DF,,
M7,201,N1-L07-201-DF-SALA OPERACAO-2P-PE,,134,66,65,0%,65,0%,NOR,DF,,
M7,209,N1-L07-209-DF-SALA ESTAR PELOURINH-2P,,139,71,71,0%,71,0%,NOR,DF,,
M7,210,N1-L07-210-DF-SALA PELOURINHO-2P-PE,,130,62,62,0%,0,0%,NOR,DF,,
M7,211,N1-L07-211-DF-CIRCULACAO-2P-PE,,141,73,72,0%,72,0%,NOR,DF,,
M7,212,N1-L07-212-DF-CIRCULACAO-2P-PE,,138,70,71,0%,0,0%,NOR,DF,,
M7,214,N1-L07-214-DF-DEPOSITO-2P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M7,215,N1-L07-215-DF-CCO-3P-PE,,142,74,73,0%,89,20%,NOR,DF,,
M7,216,N1-L07-216-DF-CIRCULACAO-2P-PE,,150,82,84,0%,0,0%,NOR,DF,,
M7,218,N1-L07-218-DF-SALA TECNICA CCO-3P-PE,,135,67,67,0%,68,0%,NOR,DF,,
M7,219,N1-L07-219-DF-ADMINISTRACAO-2P-PE,,141,73,73,0%,0,0%,NOR,DF,,
M7,221,N1-L07-221-DF-ACESSO SL ARQUIVOS 2P-P,,140,72,72,0%,0,0%,NOR,DF,,
M7,222,N1-L07-222-DF-ACESSO SL ARQUIVOS 2P-P,,138,70,70,0%,0,0%,NOR,DF,,
M7,225,N1-L07-225-DF-ADMINISTRACAO-2P-PE,,142,74,76,0%,0,0%,NOR,DF,,
M7,227,N1-L07-227-DF-SALA OPERACAO-2P-PE,,127,59,59,0%,59,0%,NOR,DF,,
M7,229,N1-L07-229-DF-SALA TREINAMENTO-2P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M7,230,N1-L07-230-DF-SALA TREINAMENTO-2P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M7,231,N1-L07-231-DF-ADMINISTRACAO-2P-PE,,145,77,76,0%,84,8%,NOR,DF,,
M7,232,N1-L07-232-DF-WC ADM-2P-PE,,146,78,78,0%,0,0%,NOR,DF,,
M7,233,N1-L07-233-DF-SALA DE ARQUIVOS-2P-PE,,140,72,74,0%,0,0%,NOR,DF,,
M7,235,N1-L07-235-DF-COPA-3P-PE,,142,74,73,0%,255,100%,NOR,DF,,
M7,236,N1-L07-236-DF-SALA MANUTENCAO-2P-PE,,128,60,60,0%,60,0%,NOR,DF,,
M7,237,N1-L07-237-DF-CIRCULACAO-2P-PE,,136,68,69,0%,0,0%,NOR,DF,,
M7,238,N1-L07-238-DF-DEPOSITO MOVEIS-2P-PE,,151,83,83,0%,84,0%,NOR,DF,,
M7,239,N1-L07-239-DF-DEPOSITO MOVEIS-2P-PE,,154,86,85,0%,0,0%,NOR,DF,,
M7,240,N1-L07-240-DF-DEPOSITO MOVEIS-2P-PE,,151,83,82,0%,82,0%,NOR,DF,,
M7,241,N1-L07-241-DF-DEPOSITO MOVEIS-2P-PE,,150,82,82,0%,82,0%,NOR,DF,,
M7,242,N1-L07-242-DF-ADMINISTRACAO-2P-PE,,131,63,63,0%,0,0%,NOR,DF,,
M7,243,N1-L07-243-DF-ADMINISTRACAO-2P-PE,,141,73,73,0%,73,0%,NOR,DF,,
M7,244,N1-L07-244-DF-ADMINISTRACAO-2P-PE,,143,75,74,0%,0,0%,NOR,DF,,
M7,245,N1-L07-245-DF-SALA MAQ AR CONDICIO-2P,,144,76,76,0%,0,0%,NOR,DF,,
M7,246,N1-L07-246-DF-ARQUICO CONTABIL-2P-PE,,137,69,69,0%,0,0%,NOR,DF,,
M7,247,N1-L07-247-DF-CIRCULACAO-2P-PE,,141,73,73,0%,0,0%,NOR,DF,,
M7,248,N1-L07-248-DF-SALA REUNIAO-3P-PE,,131,63,63,0%,92,36%,NOR,DF,,
M7,249,N1-L07-249-DF-CCO-3P-PE,,138,70,71,0%,72,0%,NOR,DF,,
M7,250,N1-L07-250-DF-CIRCULACAO CCO-3P-PE,,138,70,70,0%,76,4%,NOR,DF,,
M8,1,N1-L08-01-DF-SL EMBARQUE REMOTO 02-TE,,137,69,67,0%,255,100%,NOR,DF,,
M8,2,N1-L08-02-DF-SL EMBARQUE REMOTO 02-TE,,135,67,67,0%,255,100%,NOR,DF,,
M8,3,N1-L08-003-DF-SL EMBARQUE REMOTO 2-TE,,145,77,80,4%,81,4%,NOR,DF,,
M8,5,N1-L08-005-DF-SL EMBARQUE REMOTO 1-TE,,133,65,66,0%,255,100%,NOR,DF,,
M8,6,N1-L08-006-DF-SL EMBARQUE REMOTO 1-TE,,137,69,67,0%,255,100%,NOR,DF,,
M8,7,N1-L08-007-DF-SL EMBARQUE REMOTO 1-TE,,157,89,89,0%,95,4%,NOR,DF,,
M8,8,N1-L08-008-DF-SL EMBARQUE REMOTO 1-TE,,129,61,61,0%,255,100%,NOR,DF,,
M8,9,N1-L08-009-DF-SL EMBARQUE REMOTO 1-TE,,135,67,71,4%,255,100%,NOR,DF,,
M8,10,N1-L08-010-DF-SL EMBARQUE REMOTO 1-TE,,128,60,60,0%,255,100%,NOR,DF,,
M8,11,N1-L08-011-DF-SL EMBARQUE REMOTO 1-TE,,135,67,67,0%,255,100%,NOR,DF,,
M8,12,N1-L08-012-DF-WC EMBARQUE REMOTO 1-TE,,150,82,83,0%,255,100%,NOR,DF,,
M8,13,N1-L08-013-DF-WC EMBARQUE REMOTO 1-TE,,145,77,77,0%,255,100%,NOR,DF,,
M8,14,N1-L08-014-DF-SL EMBARQUE REMOTO 1-TE,,144,76,76,0%,255,100%,NOR,DF,,
M8,15,N1-L08-015-DF-WC EMBARQUE REMOTO 1-TE,,140,72,72,0%,255,100%,NOR,DF,,
M8,16,N1-L08-016-DF-SL EMBARQUE REMOTO 1-TE,,143,75,75,0%,255,100%,NOR,DF,,
M8,17,N1-L08-017-DF-SL EMBARQUE REMOTO 1-TE,,143,75,79,4%,255,100%,NOR,DF,,
M8,18,N1-L08-018-DF-AREA TECNICA TAR 02-TE-,,116,48,48,0%,255,100%,NOR,DF,,
M8,19,N1-L08-019-DF-SALA TECNICA TT7-TE-PE,,147,79,79,0%,255,100%,NOR,DF,,
M8,20,N1-L08-020-DF-SALA TECNICA TT7-TE-PE,,155,87,87,0%,255,100%,NOR,DF,,
M8,21,N1-L08-021-DF-SL EMBARQUE REMOTO 1-TE,,137,69,73,4%,255,100%,NOR,DF,,
M8,22,N1-L08-022-DF-SL EMBARQUE REMOTO 1-TE,,145,77,77,0%,255,100%,NOR,DF,,
M8,24,N1-L08-024-DF-AREA TECNICA TAR 01-TE-,,143,75,78,4%,255,100%,NOR,DF,,
M8,26,N1-L08-026-DF-AREA TECNICA TAR 01-TE-,,134,66,66,0%,255,100%,NOR,DF,,
M8,27,N1-L08-027-DF-AREA TECNICA TAR 01-TE-,,151,83,83,0%,255,100%,NOR,DF,,
M8,28,N1-L08-028-DF-AREA TECNICA TAR 01-TE-,,126,58,58,0%,255,100%,NOR,DF,,
M8,29,N1-L08-029-DF-SALA TECNICA EL 001-TE-,,137,69,65,0%,255,100%,NOR,DF,,
M8,30,N1-L08-030-DF-AREA TECNICA TAR 01-TE-,,123,55,55,0%,255,100%,NOR,DF,,
M8,31,N1-L08-031-DF-AREA TECNICA TAR 01-TE-,,120,52,52,0%,255,100%,NOR,DF,,
M8,32,N1-L08-032-DF-WC 10 -TE-PE,,138,70,70,0%,71,0%,NOR,DF,,
M8,33,N1-L08-033-DF-WC 10 -TE-PE,,149,81,81,0%,82,0%,NOR,DF,,
M8,34,N1-L08-034-DF-ESCR 16 -TE-PE,,135,67,64,0%,73,0%,NOR,DF,,
M8,35,N1-L08-035-DF-WC EMBARQUE REMOTO 1-TE,,138,70,71,0%,255,100%,NOR,DF,,
M8,36,N1-L08-036-DF-WC EMBARQUE REMOTO 1-TE,,137,69,69,0%,255,100%,NOR,DF,,
M8,37,N1-L08-037-DF-ESCR GOL -TE-PE,,130,62,61,0%,255,100%,NOR,DF,,
M8,38,N1-L08-038-DF-ESCRITORIOS OAS 12 -TE-,,124,56,56,0%,255,100%,NOR,DF,,
M8,39,N1-L08-039-DF-ESCRITORIOS OAS 12 -TE-,,129,61,61,0%,63,0%,NOR,DF,,
M8,40,N1-L08-040-DF-ESCRITORIOS OAS 13 -TE-,,139,71,71,0%,255,100%,NOR,DF,,
M8,41,N1-L08-041-DF-ESCRITORIOS OAS 13 -TE-,,127,59,59,0%,255,100%,NOR,DF,,
M8,42,N1-L08-042-DF-ESCRITORIOS OAS 13 -TE-,,145,77,77,0%,255,100%,NOR,DF,,
M8,43,N1-L08-043-DF-ESCRITORIOS OAS 14 -TE-,,153,85,86,0%,255,100%,NOR,DF,,
M8,44,N1-L08-044-DF-ESCRITORIOS OAS 14 -TE-,,140,72,71,0%,116,60%,NOR,DF,,
M8,45,N1-L08-045-DF-ESCRITORIOS OAS 14 -TE-,,139,71,72,0%,80,8%,NOR,DF,,
M8,46,N1-L08-046-DF-ESCRITORIOS OAS 06 -TE-,,145,77,78,0%,255,100%,NOR,DF,,
M8,47,N1-L08-047-DF-ESCRITORIOS OAS 06 -TE-,,141,73,73,0%,255,100%,NOR,DF,,
M8,48,N1-L08-048-DF-ESCRITORIOS OAS 05 -TE-,,138,70,71,0%,71,0%,NOR,DF,,
M8,49,N1-L08-049-DF-ESCRITORIOS OAS 05 -TE-,,133,65,65,0%,255,100%,NOR,DF,,
M8,50,N1-L08-050-DF-ESCRITORIOS OAS 05 -TE-,,142,74,74,0%,75,0%,NOR,DF,,
M8,51,N1-L08-051-DF-ESCRITORIOS OAS 05 -TE-,,141,73,73,0%,255,100%,NOR,DF,,
M8,52,N1-L08-052-DF-ESCRITORIOS OAS 01 -TE-,,134,66,66,0%,255,100%,NOR,DF,,
M8,53,N1-L08-053-DF-ESCRITORIOS OAS 01 -TE-,,143,75,76,0%,255,100%,NOR,DF,,
M8,54,N1-L08-054-DF-ESCRITORIOS OAS 01 -TE-,,130,62,63,0%,255,100%,NOR,DF,,
M8,55,N1-L08-055-DF-ESCRITORIOS OAS 01 -TE-,,145,77,77,0%,255,100%,NOR,DF,,
M8,56,N1-L08-056-DF-SALA TECNICA TT9-TE-PE,,131,63,63,0%,255,100%,NOR,DF,,
M8,57,N1-L08-057-DF-SALA TECNICA TT9-TE-PE,,140,72,72,0%,255,100%,NOR,DF,,
M8,58,N1-L08-058-DF-ESCRITORIOS OAS 02 -TE-,,131,63,63,0%,255,100%,NOR,DF,,
M8,59,N1-L08-059-DF-ESCRITORIOS OAS 02 -TE-,,136,68,68,0%,91,12%,NOR,DF,,
M8,60,N1-L08-060-DF-ESCRITORIOS OAS 03 -TE-,,131,63,63,0%,64,0%,NOR,DF,,
M8,61,N1-L08-061-DF-ESCRITORIOS OAS 03 -TE-,,131,63,61,0%,65,0%,NOR,DF,,
M8,62,N1-L08-062-DF-ESCRITORIOS OAS 04 -TE-,,128,60,60,0%,68,8%,NOR,DF,,
M8,63,N1-L08-063-DF-ESCRITORIOS OAS 04 -TE-,,126,58,58,0%,64,0%,NOR,DF,,
M8,64,N1-L08-064-DF-ESCRITORIOS OAS 07 -TE-,,134,66,66,0%,71,4%,NOR,DF,,
M8,65,N1-L08-065-DF-ESCRITORIOS OAS 08 -TE-,,124,56,56,0%,75,24%,NOR,DF,,
